symbol,date,open,high,low,close,volume,adjusted
TR,2012-04-03,18.627928,18.709236,18.400261,18.505962,141067,16.443911
TR,2012-04-04,18.359606,18.432785,18.278297,18.310822,131105,16.270508
TR,2012-04-05,18.245773,18.286428,18.107548,18.156334,110443,16.133247
TR,2012-04-09,17.936798,18.091286,17.936798,17.944929,144387,15.9454
TR,2012-04-10,17.879883,17.936798,17.58717,17.644087,209693,15.678076
TR,2012-04-11,17.757919,17.928667,17.68474,17.839228,167386,15.851469
TR,2012-04-12,17.806704,18.001846,17.790442,17.944929,179316,15.9454
TR,2012-04-13,17.85549,17.95306,17.701002,17.725395,163573,15.750316
TR,2012-04-16,17.831097,17.977453,17.725395,17.904276,153488,15.909274
TR,2012-04-17,18.03437,18.270166,17.977453,18.180725,132949,16.154921
TR,2012-04-18,18.091286,18.091286,17.806704,17.847359,158900,15.858691
TR,2012-04-19,17.831097,17.888014,17.627825,17.78231,157670,15.800898
TR,2012-04-20,17.961191,18.318953,17.879883,18.310822,243269,16.270508
TR,2012-04-23,18.075024,18.099417,17.920538,17.969322,178332,15.967069
TR,2012-04-24,17.936798,18.66045,17.936798,18.611666,315340,16.537842
TR,2012-04-25,18.684843,18.806807,18.619797,18.75802,173412,16.667891
TR,2012-04-26,18.749889,19.02634,18.733627,18.920639,170461,16.812382
TR,2012-04-27,18.888117,18.993818,18.75802,18.936901,143895,16.826832
TR,2012-04-30,18.888117,19.497934,18.871855,19.359709,477191,17.202524
TR,2012-05-01,19.343447,19.36784,18.871855,18.879986,219655,16.776258
TR,2012-05-02,18.741758,18.75802,18.367737,18.554749,419387,16.487261
TR,2012-05-03,18.571011,18.571011,18.245773,18.359606,183866,16.313858
TR,2012-05-04,18.278297,18.302691,18.099417,18.229511,172182,16.198265
TR,2012-05-07,18.196987,18.318953,18.140072,18.245773,104539,16.212713
TR,2012-05-08,18.091286,18.408392,18.083155,18.39213,138607,16.342758
TR,2012-05-09,18.180725,18.229511,17.798573,17.904276,306239,15.909274
TR,2012-05-10,18.066893,18.294559,17.961191,18.245773,145740,16.212713
TR,2012-05-11,18.115679,18.310822,18.03437,18.131941,82402,16.111568
TR,2012-05-14,17.993715,18.188856,17.896145,18.018108,86952,16.010414
TR,2012-05-15,17.993715,18.22138,17.985584,18.196987,105769,16.169363
TR,2012-05-16,18.294559,18.416523,18.245773,18.359606,109459,16.313858
TR,2012-05-17,18.359606,18.481569,18.270166,18.367737,142173,16.321093
TR,2012-05-18,18.359606,18.514093,18.172594,18.205118,142173,16.17659
TR,2012-05-21,18.270166,18.302691,18.018108,18.262035,111550,16.227165
TR,2012-05-22,18.262035,18.367737,18.188856,18.262035,125447,16.227165
TR,2012-05-23,18.156334,18.237642,18.001846,18.180725,77482,16.154921
TR,2012-05-24,18.156334,18.237642,18.018108,18.237642,87936,16.205492
TR,2012-05-25,18.213249,18.343344,18.196987,18.302691,77113,16.26329
TR,2012-05-29,18.327084,18.56288,18.318953,18.538486,115116,16.472813
TR,2012-05-30,18.367737,18.473438,18.343344,18.367737,95684,16.321093
TR,2012-05-31,18.367737,18.424654,18.156334,18.172594,206250,16.147694
TR,2012-06-01,17.896145,18.140072,17.847359,17.85549,128153,15.865915
TR,2012-06-04,17.920538,18.058762,17.839228,18.042501,137992,16.032095
TR,2012-06-05,17.961191,18.107548,17.912407,18.066893,108352,16.053764
TR,2012-06-06,18.188856,18.327084,18.066893,18.327084,87567,16.284966
TR,2012-06-07,18.497831,18.514093,18.302691,18.327084,118437,16.284966
TR,2012-06-08,18.327084,18.644188,18.286428,18.538486,85476,16.472813
TR,2012-06-11,18.684843,18.684843,18.343344,18.343344,101096,16.299414
TR,2012-06-12,18.424654,18.530355,18.294559,18.335215,79327,16.292187
TR,2012-06-13,18.327084,18.538486,18.286428,18.327084,103309,16.284966
TR,2012-06-14,18.343344,18.538486,18.237642,18.432785,89535,16.437227
TR,2012-06-15,18.505962,18.709236,18.457176,18.505962,236013,16.502485
TR,2012-06-18,18.432785,18.774282,18.424654,18.741758,159269,16.712757
TR,2012-06-19,18.790545,19.02634,18.733627,19.018209,128030,16.959274
TR,2012-06-20,18.969425,19.058865,18.896248,19.001949,98267,16.944771
TR,2012-06-21,18.961294,19.02634,18.619797,18.644188,123233,16.625744
TR,2012-06-22,18.701105,18.863724,18.66045,18.782413,178455,16.749004
TR,2012-06-25,18.546618,18.701105,18.546618,18.571011,90888,16.560492
TR,2012-06-26,18.579142,18.652319,18.400261,18.546618,77482,16.53874
TR,2012-06-27,18.522224,18.644188,18.465307,18.595404,103432,16.582239
TR,2012-06-28,18.440914,18.961294,18.440914,18.953163,133441,16.90127
TR,2012-06-29,19.018209,19.473541,19.018209,19.400364,173166,17.300055
TR,2012-07-02,19.400364,19.823172,19.2784,19.823172,108598,17.677086
TR,2012-07-03,19.782516,20.132147,19.676815,20.107754,92610,17.930861
TR,2012-07-05,20.083361,20.148409,19.790648,19.847565,129014,17.698833
TR,2012-07-06,19.709337,19.855696,19.709337,19.790648,60633,17.648087
TR,2012-07-09,19.766254,19.961397,19.684944,19.880087,100112,17.727846
TR,2012-07-10,19.961397,19.985788,19.587376,19.839434,88551,17.691589
TR,2012-07-11,19.880087,20.058968,19.847565,19.961397,90765,17.800344
TR,2012-07-12,19.839434,19.953266,19.619898,19.863827,121020,17.713345
TR,2012-07-13,19.855696,20.237848,19.855696,20.140278,113394,17.959864
TR,2012-07-16,20.140278,20.229717,19.798779,19.90448,91011,17.749596
TR,2012-07-17,20.00205,20.237848,20.00205,20.099623,106507,17.923607
TR,2012-07-18,20.091492,20.327288,20.042706,20.294764,84246,18.097626
TR,2012-07-19,20.262239,20.278502,19.912611,20.034575,91749,17.865604
TR,2012-07-20,19.90448,20.010181,19.871958,19.937004,86460,17.778601
TR,2012-07-23,19.839434,19.920742,19.717468,19.863827,64445,17.713345
TR,2012-07-24,19.945135,19.945135,19.424755,19.489803,121758,17.379814
TR,2012-07-25,19.595505,19.717468,19.481672,19.668684,95192,17.539324
TR,2012-07-26,19.847565,20.00205,19.749992,19.798779,75514,17.655333
TR,2012-07-27,19.815041,20.286633,19.473541,20.237848,100358,18.046871
TR,2012-07-30,20.164669,20.302895,20.107754,20.197193,56328,18.010624
TR,2012-07-31,20.15654,20.15654,19.80691,19.90448,129137,17.749596
TR,2012-08-01,19.928873,20.034575,19.449148,19.481672,131474,17.372561
TR,2012-08-02,19.400364,19.554852,19.319054,19.392233,102448,17.292807
TR,2012-08-03,19.611767,20.042706,19.603636,19.896349,83631,17.74234
TR,2012-08-06,20.107754,20.148409,19.920742,19.961397,76621,17.800344
TR,2012-08-07,20.026443,20.205324,19.823172,19.920742,123848,17.764095
TR,2012-08-08,19.815041,19.880087,19.668684,19.790648,79819,17.648087
TR,2012-08-09,19.73373,19.855696,19.693075,19.798779,68750,17.655333
TR,2012-08-10,19.774385,20.050837,19.701206,19.969528,89412,17.8076
TR,2012-08-13,19.969528,19.993919000000002,19.749992,19.896349,57804,17.74234
TR,2012-08-14,20.00205,20.07523,19.782516,19.863827,49195,17.713345
TR,2012-08-15,19.80691,20.050837,19.80691,20.010181,36404,17.843853
TR,2012-08-16,19.993919000000002,20.189062,19.977657,20.15654,64568,17.974369
TR,2012-08-17,20.132147,20.384205,20.050837,20.384205,63584,18.177385
TR,2012-08-20,20.327288,20.432989,20.278502,20.424858,49072,18.213642
TR,2012-08-21,20.44112,20.798882,20.44112,20.571215,98267,18.344154
TR,2012-08-22,20.628132,20.733833,20.449251,20.506168,167263,18.286142
TR,2012-08-23,20.579346,20.668785,20.498037,20.579346,166279,18.3514
TR,2012-08-24,20.579346,20.758226,20.489906,20.70944,132334,18.467411
TR,2012-08-27,20.725702,21.181034,20.717571,20.928976,131597,18.663181
TR,2012-08-28,20.953367,21.376177,20.945236,21.067202,181160,18.786446
TR,2012-08-29,21.107857,21.278605,21.018415,21.05094,92487,18.77194
TR,2012-08-30,21.010284,21.010284,20.701309,20.815144,123725,18.561672
TR,2012-08-31,20.985891,21.002153,20.620001,20.628132,177840,18.394901
TR,2012-09-04,20.652525,20.912714,20.628132,20.888321,169600,18.626921
TR,2012-09-05,20.807013,21.018415,20.579346,20.644394,282256,18.409405
TR,2012-09-06,20.693178,21.311129,20.676916,21.278605,346087,18.974957
TR,2012-09-07,21.343653,21.506269,21.24608,21.40057,191614,19.083719
TR,2012-09-10,21.441223,21.546925,21.229818,21.433092,130121,19.112724
TR,2012-09-11,21.392439,21.530663,21.335522,21.392439,141804,19.076462
TR,2012-09-12,21.76646,21.76646,21.31926,21.530663,118191,19.199722
TR,2012-09-13,21.5144,21.912815,21.408699,21.790854,201576,19.431751
TR,2012-09-14,21.750198,21.937208,21.636366,21.709543,122987,19.35924
TR,2012-09-17,21.611973,21.807114,21.286736,21.750198,174642,19.395494
TR,2012-09-18,21.717674,21.945339,21.595711,21.782722,120036,19.424496
TR,2012-09-19,21.798983,21.929077,21.709543,21.717674,159023,19.366489
TR,2012-09-20,21.628235,21.831507,21.49814,21.522532000000002,135040,19.192474
TR,2012-09-21,21.693281,21.839638,21.481878,21.790854,980332,19.431751
TR,2012-09-24,21.76646,21.985994,21.68515,21.929077,213875,19.555006
TR,2012-09-25,22.091696,22.091696,21.68515,21.701412,255445,19.351986
TR,2012-09-26,21.693281,21.920946,21.693281,21.831507,101096,19.468
TR,2012-09-27,21.823376,22.12422,21.750198,22.018518,126185,19.693439
TR,2012-09-28,21.904684,22.083565,21.677019,21.937208,185465,19.620718
TR,2012-10-01,21.977863,22.229921,21.839638,21.929077,204036,19.613443
TR,2012-10-02,22.010387,22.205528,21.904684,22.010387,195919,19.686171
TR,2012-10-03,22.010387,22.083565,21.449354,21.985994,196288,19.664345
TR,2012-10-04,22.083565,22.278708,21.961601,22.270576,116592,19.918886
TR,2012-10-05,22.360018,22.360018,22.164875,22.286839,266883,19.933428
TR,2012-10-08,22.148613,22.457588,22.083565,22.311232,127046,19.955244
TR,2012-10-09,22.29497,22.311232,21.636366,21.668888,198502,19.380732
TR,2012-10-10,21.733936,21.880293000000002,21.546925,21.644497,136885,19.358913
TR,2012-10-11,21.774591,21.912815,21.717674,21.815245,80926,19.511633
TR,2012-10-12,21.807114,22.051043,21.603842,21.628235,93962,19.344372
TR,2012-10-15,21.652628,22.042912,21.58758,21.920946,117330,19.606173
TR,2012-10-16,21.961601,22.164875,21.888424,21.945339,65429,19.627991
TR,2012-10-17,21.95347,22.173006,21.929077,21.945339,120651,19.627991
TR,2012-10-18,21.929077,22.132351,21.888424,21.929077,85968,19.613443
TR,2012-10-19,21.831507,21.880293000000002,21.465616,21.701412,110935,19.409819
TR,2012-10-22,21.717674,21.864031,21.49814,21.693281,109090,19.402548
TR,2012-10-23,21.538794,22.010387,21.392439,21.839638,107491,19.533447
TR,2012-10-24,21.823376,21.880293000000002,21.294867,21.343653,107491,19.089836
TR,2012-10-25,21.49814,21.8559,21.49814,21.8559,96053,19.547997
TR,2012-10-26,21.807114,21.847769,21.628235,21.660757,71210,19.373455
TR,2012-10-31,21.823376,21.839638,21.49814,21.668888,110689,19.380732
TR,2012-11-01,21.709543,22.335625,21.668888,22.181135,201084,19.838886
TR,2012-11-02,22.303101,22.303101,21.701412,21.701412,97529,19.409819
TR,2012-11-05,21.709543,21.758329,21.40057,21.652628,65552,19.366194
TR,2012-11-06,21.717674,22.107958,21.644497,22.010387,79696,19.686171
TR,2012-11-07,21.839638,21.8559,21.31926,21.384308,120528,19.126207
TR,2012-11-08,21.368046,21.595711,21.140379,21.156641,118560,18.922575
TR,2012-11-09,21.099726,21.343653,20.896452,21.229818,78466,18.988024
TR,2012-11-12,21.31926,21.457485,21.132248,21.351784,79450,19.097105
TR,2012-11-13,21.229818,21.538794,21.229818,21.40057,56205,19.140745
TR,2012-11-14,21.490009,21.490009,21.181034,21.237949,124955,18.995298
TR,2012-11-15,21.205427,21.335522,20.928976,21.099726,104047,18.871664
TR,2012-11-16,21.05094,21.286736,20.815144,21.197296,112410,18.958939
TR,2012-11-19,21.424961,21.693281,21.335522,21.668888,83385,19.380732
TR,2012-11-20,21.603842,21.603842,21.205427,21.555056,98390,19.278921
TR,2012-11-21,21.546925,21.68515,21.449354,21.652628,36527,19.366194
TR,2012-11-23,21.758329,21.758329,21.595711,21.758329,27672,19.460726
TR,2012-11-26,21.652628,21.774591,21.595711,21.742067,96545,19.446182
TR,2012-11-27,21.733936,22.034781,21.725805,21.774591,99620,19.475279
TR,2012-11-28,21.595711,21.929077,21.595711,21.904684,141558,19.591633
TR,2012-11-29,22.026649,22.351887,22.026649,22.205528,83508,19.860704
TR,2012-11-30,22.262445,22.262445,21.839638,22.099827,160868,19.766163
TR,2012-12-03,22.774693,23.343857,22.774693,23.254417,308329,20.798832
TR,2012-12-04,23.295073,23.620308,22.904787,23.034883,281518,20.60248
TR,2012-12-05,23.173107,23.173107,22.319363,22.384409,234906,20.020691
TR,2012-12-06,22.400671,22.433195,22.107958,22.173006,106015,19.831619
TR,2012-12-07,22.262445,22.335625,21.945339,22.278708,62970,19.926157
TR,2012-12-10,22.530766,22.839741,22.018518,22.075436,155210,19.744349
TR,2012-12-11,22.229921,22.685253,22.156744,22.473848,211292,20.100691
TR,2012-12-12,22.587683,22.587683,22.22179,22.286839,87075,19.933428
TR,2012-12-13,21.896555,21.920946,21.538794,21.628235,63216,19.76255
TR,2012-12-14,21.555056,21.912815,21.49814,21.555056,58296,19.695683
TR,2012-12-17,21.571318,21.847769,21.571318,21.717674,78835,19.844273
TR,2012-12-18,21.823376,21.823376,21.473747,21.790854,116223,19.911148
TR,2012-12-19,21.774591,21.798983,21.579449,21.611973,62109,19.747692
TR,2012-12-20,21.611973,21.750198,21.376177,21.530663,95069,19.673399
TR,2012-12-21,21.41683,21.904684,21.278605,21.896555,356171,20.007725
TR,2012-12-24,21.872162,21.904684,21.31926,21.5144,50056,19.658537
TR,2012-12-26,21.506269,21.530663,21.075333,21.156641,157301,19.331638
TR,2012-12-27,21.132248,21.164772,20.774488,20.912714,114501,19.108757
TR,2012-12-28,20.855797,21.14851,20.774488,20.831406,133318,19.034452
TR,2012-12-31,20.807013,21.115988,20.587477,21.075333,168985,19.257343
TR,2013-01-02,21.481878,21.782722,21.392439,21.750198,161113,19.873991
TR,2013-01-03,21.774591,21.790854,21.546925,21.595711,90027,19.73283
TR,2013-01-04,21.717674,21.742067,21.603842,21.620104,50794,19.755119
TR,2013-01-07,21.481878,21.603842,21.368046,21.384308,69488,19.539667
TR,2013-01-08,21.376177,21.441223,21.140379,21.213558,114501,19.383644
TR,2013-01-09,21.262342,21.359915,21.124117,21.262342,150906,19.428217
TR,2013-01-10,21.368046,21.368046,21.124117,21.24608,82525,19.413364
TR,2013-01-11,21.351784,21.481878,21.164772,21.270473,94454,19.435646
TR,2013-01-14,21.189165,21.490009,21.189165,21.424961,103432,19.576807
TR,2013-01-15,21.270473,21.620104,21.270473,21.555056,46120,19.695683
TR,2013-01-16,21.473747,21.68515,21.41683,21.58758,84984,19.725405
TR,2013-01-17,21.677019,22.018518,21.611973,21.977863,90027,20.082018
TR,2013-01-18,22.059174,22.148613,21.945339,22.107958,92364,20.200891
TR,2013-01-22,22.059174,22.12422,21.904684,22.026649,74284,20.126595
TR,2013-01-23,22.075436,22.173006,21.750198,21.95347,126554,20.059729
TR,2013-01-24,21.95347,22.213659,21.95347,22.091696,68135,20.186029
TR,2013-01-25,22.205528,22.22179,21.904684,22.164875,59772,20.252899
TR,2013-01-28,22.197397,22.278708,22.002256,22.205528,85107,20.290045
TR,2013-01-29,22.213659,22.278708,21.969732,22.075436,123479,20.171177
TR,2013-01-30,22.018518,22.213659,22.010387,22.140482,126554,20.230612
TR,2013-01-31,22.083565,22.246183,21.929077,22.034781,199977,20.134031
TR,2013-02-01,22.164875,22.636469,21.969732,22.343756,109459,20.416348
TR,2013-02-04,22.311232,22.319363,22.132351,22.189266,75391,20.275185
TR,2013-02-05,22.238052,22.351887,22.059174,22.099827,68873,20.19346
TR,2013-02-06,21.994125,22.368147,21.994125,22.319363,68996,20.39406
TR,2013-02-07,22.335625,22.360018,22.12422,22.262445,68504,20.342054
TR,2013-02-08,22.22179,22.360018,22.197397,22.311232,40955,20.386623
TR,2013-02-11,22.29497,22.368147,22.116089,22.197397,42923,20.282616
TR,2013-02-12,22.22179,22.360018,22.148613,22.351887,30870,20.423782
TR,2013-02-13,22.360018,22.400671,22.246183,22.368147,75268,20.438637
TR,2013-02-14,22.327494,22.74217,22.319363,22.685253,98390,20.728384
TR,2013-02-15,22.75843,22.945442,22.514503,22.636469,110443,20.683813
TR,2013-02-19,22.612076,22.725908,22.547028,22.717777,115608,20.758104
TR,2013-02-20,22.717777,22.83161,22.481979,22.514503,104662,20.572361
TR,2013-02-21,22.522635,22.782824,22.473848,22.579552,58665,20.631802
TR,2013-02-22,22.701515,23.034883,22.652731,22.856003,113394,20.884407
TR,2013-02-25,22.896658,22.896658,22.286839,22.343756,89781,20.416348
TR,2013-02-26,22.416933,22.595814,22.29497,22.514503,122618,20.572361
TR,2013-02-27,22.441326,23.034883,22.39254,22.6446,110074,20.69124
TR,2013-02-28,22.685253,23.091799,22.636469,22.83161,136147,20.862125
TR,2013-03-01,22.637199,23.189939,22.34408,23.081066,153436,21.15057
TR,2013-03-04,23.030817,23.36581,22.997318,23.34906,117853,21.396149
TR,2013-03-05,23.390936,23.67568,23.332312,23.499807,99942,21.53429
TR,2013-03-06,23.499807,23.67568,23.198315,23.315561,74748,21.365454
TR,2013-03-07,23.340687,23.399309,23.265312,23.399309,69255,21.4422
TR,2013-03-08,23.474684,23.67568,23.382561,23.642181,104002,21.664761
TR,2013-03-11,23.508183,23.617056,23.256939,23.457933,114151,21.49592
TR,2013-03-12,23.407684,24.086046,23.374186,23.935301,116301,21.933355
TR,2013-03-13,23.993923,24.044172,23.74268,23.91855,91584,21.918007
TR,2013-03-14,23.935301,24.086046,23.801304,24.035797,127764,22.025446
TR,2013-03-15,24.077671,24.328918,23.868301,24.303793,187824,22.27103
TR,2013-03-18,24.153046,24.337292,24.086046,24.236794,99106,22.209635
TR,2013-03-19,24.261919,24.705786,24.102797,24.630411,111524,22.57033
TR,2013-03-20,24.705786,24.756035,24.320543,24.622038,91703,22.562656
TR,2013-03-21,24.421041,24.613663,24.161421,24.370792,108539,22.332428
TR,2013-03-22,24.446165,24.99053,24.429417,24.906782,155466,22.823589
TR,2013-03-25,24.906782,25.032404,24.68066,24.823032,101136,22.746841
TR,2013-03-26,24.864908,25.124529,24.814659,25.124529,109017,23.023123
TR,2013-03-27,25.040779,25.040779,24.756035,24.923531,148062,22.838932
TR,2013-03-28,25.040779,25.2334,24.873281,25.049154,154391,22.95405
TR,2013-04-01,25.216652,25.216652,24.647161,24.831408,127764,22.754515
TR,2013-04-02,24.931906,25.040779,24.730909,24.806284,91942,22.731493
TR,2013-04-03,24.923531,24.923531,24.504789,24.538288,89912,22.485914
TR,2013-04-04,24.638786,24.856533,24.437792,24.756035,79046,22.685448
TR,2013-04-05,24.421041,24.99053,24.421041,24.814659,159167,22.739162
TR,2013-04-08,24.789534,24.940281,24.588537,24.915157,93136,22.831255
TR,2013-04-09,24.998905,25.585144,24.848158,25.392523,202511,23.268696
TR,2013-04-10,25.56002,26.054134,25.350649,25.987137,133376,23.813578
TR,2013-04-11,25.962011,26.204882,25.869888,26.171383,169436,23.982418
TR,2013-04-12,26.380754,26.623625,26.137884,26.506376,170749,24.289394
TR,2013-04-15,26.204882,26.338881,25.501396,25.534895,257079,23.39916
TR,2013-04-16,25.76939,26.112759,25.627018,26.037386,156182,23.859627
TR,2013-04-17,25.828014,26.070885,25.476271,25.794516,103644,23.637072
TR,2013-04-18,25.895014,26.07926,25.735891,25.78614,62927,23.629395
TR,2013-04-19,25.911762,26.129509,25.878263,26.045759,116062,23.867302
TR,2013-04-22,25.978762,26.213257,25.56002,26.029011,173376,23.851952
TR,2013-04-23,26.137884,26.305382,25.928513,26.179758,86927,23.990091
TR,2013-04-24,26.104383,26.255131,25.694017,25.727516,158928,23.57567
TR,2013-04-25,25.710768,25.978762,25.593519,25.761017,78569,23.606375
TR,2013-04-26,25.761017,25.861513,25.534895,25.777765,126689,23.621714
TR,2013-04-29,25.811266,25.987137,25.744267,25.83639,58867,23.675444
TR,2013-04-30,25.727516,26.154633,25.677267,26.154633,113077,23.967064
TR,2013-05-01,26.037386,26.070885,25.283649,25.308775,160242,23.191954
TR,2013-05-02,25.350649,25.76939,25.132902,25.54327,100659,23.406839
TR,2013-05-03,25.727516,26.246758,25.568394,26.06251,108898,23.882647
TR,2013-05-06,25.99551,26.029011,25.710768,25.962011,62330,23.790556
TR,2013-05-07,25.936888,26.355631,25.735891,26.305382,86569,24.105202
TR,2013-05-08,26.213257,26.238382,25.677267,26.029011,88121,23.851952
TR,2013-05-09,25.978762,26.096008,25.576769,25.694017,73792,23.544977
TR,2013-05-10,25.777765,25.819639,25.54327,25.78614,74270,23.629395
TR,2013-05-13,25.719143,26.029011,25.660519,25.962011,37732,23.790556
TR,2013-05-14,25.962011,26.297007,25.869888,26.213257,86808,24.02079
TR,2013-05-15,26.096008,26.38913,26.003885,26.255131,70210,24.059164
TR,2013-05-16,26.255131,26.61525,26.146257,26.32213,83106,24.120552
TR,2013-05-17,26.481253,26.673874,26.263506,26.481253,85852,24.266371
TR,2013-05-20,26.397505,26.397505,25.903387,26.171383,67345,23.982418
TR,2013-05-21,26.129509,26.405878,26.06251,26.347256,32836,24.143576
TR,2013-05-22,26.313755,26.799496,26.087635,26.230007,69852,24.036137
TR,2013-05-23,26.054134,26.523127,26.003885,26.405878,49195,24.197304
TR,2013-05-24,26.355631,26.749247,26.003885,26.61525,54091,24.389158
TR,2013-05-28,26.791121,27.092615,26.590124,26.908369,143286,24.657763
TR,2013-05-29,26.682247,26.933495,26.397505,26.665499,37374,24.435204
TR,2013-05-30,26.824621,26.958618,26.54825,26.832996,45016,24.588697
TR,2013-05-31,26.665499,26.824621,26.297007,26.313755,78449,24.112879
TR,2013-06-03,26.355631,27.176365,26.179758,27.084242,153436,24.818926
TR,2013-06-04,27.159615,27.360611,26.782747,26.966993,166570,24.711481
TR,2013-06-05,26.87487,27.050741,26.38913,26.414253,85494,24.204975
TR,2013-06-06,26.414253,26.556625,26.137884,26.531502,59225,24.312416
TR,2013-06-07,26.732496,26.866495,26.481253,26.807871,53494,24.56566
TR,2013-06-10,26.84137,26.916744,26.765997,26.891619,41553,24.64241
TR,2013-06-11,26.581751,26.94187,26.556625,26.791121,78210,24.550318
TR,2013-06-12,26.925119,26.992119,26.539877,26.581751,35225,24.358461
TR,2013-06-13,26.489628,27.176365,26.489628,27.10099,50508,24.89703
TR,2013-06-14,27.134489,27.260113,26.715748,26.87487,53971,24.689293
TR,2013-06-17,27.159615,27.444359,26.673874,26.983744,122749,24.789307
TR,2013-06-18,26.992119,27.670481,26.883245,27.477858,82628,25.243244
TR,2013-06-19,27.427608,27.486233,26.799496,26.807871,87524,24.627745
TR,2013-06-20,26.531502,26.531502,25.76939,25.811266,116301,23.712187
TR,2013-06-21,25.936888,26.715748,25.85314,26.464502,212780,24.312296
TR,2013-06-24,26.288631,26.757622,26.070885,26.213257,115584,24.081488
TR,2013-06-25,26.431004,26.431004,26.037386,26.154633,91464,24.02763
TR,2013-06-26,26.263506,26.431004,25.970387,26.045759,135047,23.927607
TR,2013-06-27,26.246758,26.523127,26.163008,26.313755,118689,24.173809
TR,2013-06-28,26.213257,26.665499,26.029011,26.61525,671774,24.450781
TR,2013-07-01,27.988724,28.516338,26.933495,27.72073,255527,25.466364
TR,2013-07-02,27.65373,28.139471,27.39411,27.854727,126808,25.589458
TR,2013-07-03,27.678856,27.829601,27.502983,27.63698,33792,25.389425
TR,2013-07-05,28.038973,28.365591,27.737478,28.357218,86927,26.051088
TR,2013-07-08,28.390717,28.457714,28.072472,28.223219,168003,25.92799
TR,2013-07-09,28.281843,28.390717,28.097597,28.382341,80479,26.074171
TR,2013-07-10,28.298594,28.574963,28.139471,28.382341,64479,26.074171
TR,2013-07-11,28.566587,28.583338,28.198095,28.43259,139107,26.120331
TR,2013-07-12,28.373966,28.516338,28.139471,28.382341,46687,26.074171
TR,2013-07-15,28.290218,28.491215,28.223219,28.457714,65553,26.143414
TR,2013-07-16,28.390717,28.558212,28.281843,28.449341,105793,26.135727
TR,2013-07-17,28.507963,28.583338,28.332092,28.474464,60658,26.158804
TR,2013-07-18,28.474464,28.976955,28.407467,28.583338,98629,26.25882
TR,2013-07-19,28.474464,28.541464,28.340467,28.466089,86330,26.151102
TR,2013-07-22,28.41584,28.868082,28.315344,28.851334,121196,26.505024
TR,2013-07-23,28.859707,28.893208,28.574963,28.784334,70807,26.443476
TR,2013-07-24,28.960205,28.960205,28.43259,28.449341,68300,26.135727
TR,2013-07-25,28.43259,28.884832,28.390717,28.625212,87285,26.297285
TR,2013-07-26,28.390717,28.759209,28.214846,28.734085,60061,26.39731
TR,2013-07-29,28.591713,28.801085,28.332092,28.424215,65315,26.11264
TR,2013-07-30,28.633587,28.792709,28.323717,28.41584,74986,26.104944
TR,2013-07-31,28.399092,28.591713,28.357218,28.357218,103286,26.051088
TR,2013-08-01,28.541464,29.52132,28.390717,29.412447,148779,27.020504
TR,2013-08-02,29.253325,29.253325,28.784334,29.077454,76778,26.712749
TR,2013-08-05,28.951832,29.219826,28.817833,29.136078,74628,26.766609
TR,2013-08-06,29.002081,29.052328,28.801085,28.960205,57912,26.605042
TR,2013-08-07,28.767584,28.935081,28.566587,28.641962,81076,26.312677
TR,2013-08-08,28.633587,28.909958,28.633587,28.876457,65792,26.528101
TR,2013-08-09,28.600086,28.909958,28.43259,28.466089,54688,26.151102
TR,2013-08-12,28.306969,28.48284,28.231594,28.390717,36180,26.081865
TR,2013-08-13,28.566587,28.893208,28.340467,28.48284,72479,26.166496
TR,2013-08-14,28.41584,28.549837,28.340467,28.424215,43941,26.11264
TR,2013-08-15,28.131096,28.131096,27.435984,27.528109,68300,25.289412
TR,2013-08-16,27.385735,27.611856,27.10099,27.452734,58509,25.220161
TR,2013-08-19,27.343861,27.502983,27.067492,27.377359,68897,25.150921
TR,2013-08-20,27.335485,28.290218,27.335485,27.971973,66270,25.697176
TR,2013-08-21,27.913349,28.022223,27.502983,27.511358,34269,25.274019
TR,2013-08-22,27.553232,28.373966,27.553232,28.005474,41434,25.727959
TR,2013-08-23,28.013847,28.097597,27.745853,27.796103,24359,25.535604
TR,2013-08-26,27.896601,27.896601,26.037386,26.171383,159764,24.043009
TR,2013-08-27,25.878263,26.070885,25.601894,25.643768,87524,23.55831
TR,2013-08-28,25.652143,25.652143,25.308775,25.350649,55762,23.28903
TR,2013-08-29,25.258526,25.694017,25.124529,25.52652,56120,23.4506
TR,2013-08-30,25.484646,25.484646,24.772783,25.116154,119883,23.073599
TR,2013-09-03,25.384148,25.677267,24.287043,24.705786,206929,22.696606
TR,2013-09-04,24.781158,25.442772,24.705786,25.426022,175764,23.358271
TR,2013-09-05,25.375772,25.426022,24.940281,25.174776,78688,23.127462
TR,2013-09-06,25.216652,25.317148,24.772783,25.124529,72837,23.081299
TR,2013-09-09,25.225025,25.52652,25.116154,25.484646,76897,23.412134000000002
TR,2013-09-10,25.56002,25.601894,25.191526,25.585144,76778,23.504456
TR,2013-09-11,25.54327,25.685642,25.292025,25.518145,58031,23.4429
TR,2013-09-12,25.476271,25.744267,25.333899,25.384148,47284,23.319799
TR,2013-09-13,25.52652,25.627018,25.292025,25.593519,31404,23.51215
TR,2013-09-16,25.811266,25.811266,25.375772,25.635393,57673,23.550613
TR,2013-09-17,25.601894,25.911762,25.56002,25.911762,48479,23.804508
TR,2013-09-18,25.903387,26.313755,25.266899,26.246758,85375,24.112259
